algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
prim,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",7,0,236985.0,279909,0,4758,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,236985.0,0,1210,0,,,,4758,15940,,170882,11183
prim,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",7,0,236985.0,59565,4578,4758,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,54807,54807,236985.0,11183,1210,56282,,,,4758,15940,,0,11183
prim,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",7,0,236985.0,128660,3467,4758,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,27935,0,236985.0,11183,1210,261086,,,,4758,15940,,0,11183
dijkstra,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,0,12138849.0,169978,0,2532,12138849.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,,0,357,0,11183,11183,17875,2532,,13714,77956,
dijkstra,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,0,12138849.0,137969,2531,2532,12138849.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,135437,135437,,11183,357,135941,11183,11183,17875,2532,,13714,0,
dijkstra,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,0,12138849.0,200248,988,2532,12138849.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,72194,0,,11183,357,456562,11183,11183,17875,2532,,13714,0,
dijkstra,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,5591,12012989.0,169452,0,2560,12012989.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,,0,294,0,11183,11183,17875,2560,,13742,77557,
dijkstra,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,5591,12012989.0,138225,2560,2560,12012989.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,135665,135665,,11183,294,136234,11183,11183,17875,2560,,13742,0,
dijkstra,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,5591,12012989.0,201792,1005,2560,12012989.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,72628,0,,11183,294,459927,11183,11183,17875,2560,,13742,0,
dijkstra,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,11182,12436616.0,171255,0,2506,12436616.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,,0,322,0,11183,11183,17875,2506,,13688,78488,
dijkstra,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,11182,12436616.0,139552,2506,2506,12436616.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,137046,137046,,11183,322,137564,11183,11183,17875,2506,,13688,0,
dijkstra,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,11182,12436616.0,204960,1052,2506,12436616.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,75618,0,,11183,322,469521,11183,11183,17875,2506,,13688,0,
prim,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,0,234371.0,277307,0,4635,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,234371.0,0,1137,0,,,,4635,15817,,169390,11183
prim,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,0,234371.0,58632,4482,4635,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,53997,53997,234371.0,11183,1137,55256,,,,4635,15817,,0,11183
prim,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",8,0,234371.0,127166,3404,4635,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,27937,0,234371.0,11183,1137,258820,,,,4635,15817,,0,11183
dijkstra,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,0,11528225.0,170044,0,2428,11528225.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,,0,388,0,11183,11183,17875,2428,,13610,77964,
dijkstra,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,0,11528225.0,138207,2428,2428,11528225.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,135779,135779,,11183,388,136446,11183,11183,17875,2428,,13610,0,
dijkstra,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,0,11528225.0,201477,963,2428,11528225.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,73524,0,,11183,388,460954,11183,11183,17875,2428,,13610,0,
dijkstra,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,5591,12458811.0,169109,0,2494,12458811.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,,0,298,0,11183,11183,17875,2494,,13676,77428,
dijkstra,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,5591,12458811.0,138309,2493,2494,12458811.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,135815,135815,,11183,298,136494,11183,11183,17875,2494,,13676,0,
dijkstra,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,5591,12458811.0,200972,955,2494,12458811.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,71775,0,,11183,298,457827,11183,11183,17875,2494,,13676,0,
dijkstra,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,11182,13571808.0,169354,0,2479,13571808.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,,0,325,0,11183,11183,17875,2479,,13661,77593,
dijkstra,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,11182,13571808.0,138208,2479,2479,13571808.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,135729,135729,,11183,325,136273,11183,11183,17875,2479,,13661,0,
dijkstra,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,11182,13571808.0,201293,990,2479,13571808.0,35750,11183,3.1968165966198696,False,8,17875,11183,11183,72755,0,,11183,325,459481,11183,11183,17875,2479,,13661,0,
prim,binary,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,0,240268.0,280211,0,4670,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,0,0,240268.0,0,1218,0,,,,4670,15852,,171417,11183
prim,pairing,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,0,240268.0,58620,4528,4670,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,53950,53950,240268.0,11183,1218,55270,,,,4670,15852,,0,11183
prim,fibonacci,snap,snap_roadNet-CA,11183,"dataset=roadNet-CA,component=largest,max_edges=50000",9,0,240268.0,127184,3413,4670,,35750,11183,3.1968165966198696,False,8,17875,11183,11183,27632,0,240268.0,11183,1218,258464,,,,4670,15852,,0,11183
