algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
dijkstra,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,0,339319.0,99869,847,2253,339319.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,35378,0,,4158,1509,220924,4158,4158,13422,2253,,6410,0,
dijkstra,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,2079,539301.0,84229,0,2227,539301.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,,0,1478,0,4158,4158,13422,2227,,6384,39237,
dijkstra,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,2079,539301.0,67798,2227,2227,539301.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,65571,65571,,4158,1478,65962,4158,4158,13422,2227,,6384,0,
dijkstra,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,2079,539301.0,99557,904,2227,539301.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,35260,0,,4158,1478,220255,4158,4158,13422,2227,,6384,0,
dijkstra,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,4157,882209.0,84137,0,2264,882209.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,,0,1473,0,4158,4158,13422,2264,,6421,39076,
dijkstra,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,4157,882209.0,67968,2263,2264,882209.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,65704,65704,,4158,1473,66041,4158,4158,13422,2264,,6421,0,
dijkstra,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,4157,882209.0,99817,869,2264,882209.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,35155,0,,4158,1473,220519,4158,4158,13422,2264,,6421,0,
prim,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,0,72815.0,101757,0,3244,,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,72815.0,0,1424,0,,,,3244,7401,,56063,4158
prim,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,0,72815.0,44856,3160,3244,,26844,4158,6.455988455988456,False,81,13422,4158,4158,41612,41612,72815.0,4158,1424,44266,,,,3244,7401,,0,4158
prim,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",8,0,72815.0,75308,1903,3244,,26844,4158,6.455988455988456,False,81,13422,4158,4158,22045,0,72815.0,4158,1424,153538,,,,3244,7401,,0,4158
dijkstra,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,0,343578.0,83898,0,2209,343578.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,,0,1522,0,4158,4158,13422,2209,,6366,38894,
dijkstra,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,0,343578.0,67416,2208,2209,343578.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,65207,65207,,4158,1522,66074,4158,4158,13422,2209,,6366,0,
dijkstra,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,0,343578.0,99686,817,2209,343578.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,35243,0,,4158,1522,220747,4158,4158,13422,2209,,6366,0,
dijkstra,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,2079,469217.0,84314,0,2200,469217.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,,0,1516,0,4158,4158,13422,2200,,6357,39088,
dijkstra,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,2079,469217.0,67767,2200,2200,469217.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,65567,65567,,4158,1516,65994,4158,4158,13422,2200,,6357,0,
dijkstra,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,2079,469217.0,100115,876,2200,469217.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,35330,0,,4158,1516,221635,4158,4158,13422,2200,,6357,0,
dijkstra,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,4157,507447.0,84167,0,2147,507447.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,,0,1602,0,4158,4158,13422,2147,,6304,39190,
dijkstra,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,4157,507447.0,67457,2147,2147,507447.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,65310,65310,,4158,1602,65633,4158,4158,13422,2147,,6304,0,
dijkstra,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,4157,507447.0,99551,824,2147,507447.0,26844,4158,6.455988455988456,False,81,13422,4158,4158,35259,0,,4158,1602,220758,4158,4158,13422,2147,,6304,0,
prim,binary,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,0,74015.0,100893,0,3228,,26844,4158,6.455988455988456,False,81,13422,4158,4158,0,0,74015.0,0,1541,0,,,,3228,7385,,55250,4158
prim,pairing,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,0,74015.0,46050,3166,3228,,26844,4158,6.455988455988456,False,81,13422,4158,4158,42822,42822,74015.0,4158,1541,45389,,,,3228,7385,,0,4158
prim,fibonacci,snap,snap_ca-GrQc,4158,"dataset=ca-GrQc,component=largest,max_edges=50000",9,0,74015.0,76659,1932,3228,,26844,4158,6.455988455988456,False,81,13422,4158,4158,22453,0,74015.0,4158,1541,156584,,,,3228,7385,,0,4158
